Address,Title,Description,Rooms,Living Space (sqm),Price,Canton,Nearest Station Distance (m),city_center,garden,terrace,view,luxus,condition,Predicted Price
"Les Emibois 51, 2338 Muriaux",Imposante et très spacieuse maison avec un excellent potentiel,,7.0,990,Price on request,Jura,2637.0,False,False,False,False,False,old,1239054.0
"Rue du Doubs 19, 2336 Les Bois","Lot de 3 appartements Minergie de 2015, au dernier étage avec ascenseur",,2.5,0,Price on request,Jura,7189.0,False,False,False,False,False,old,687751.0
"-, 2802 Develier",Charmante maison familiale avec 1 studio et garages,,2.0,0,Price on request,Jura,6062.0,False,False,False,False,False,old,647089.44
"-, 2915 Bure",Splendide Villa Neuve de 2 pièces de haut standing avec terrasse couverte,,2.0,0,Price on request,Jura,6287.0,False,False,True,False,True,old,645942.94
2800 Delémont,"Immeuble construit en 2018 de 7 appartements loués, ascensuer,  zone de verdure",,,0,Price on request,Jura,1858.0,False,True,False,False,False,old,559516.06
"Rue des Sources 5, 2800 Delémont",Un quartier calme entouré de verdure,,2.5,170,Price on request,Jura,2079.0,False,True,False,False,False,old,932935.8
"-, 2915 Bure",Splendide Villa Neuve de 5 pièces de haut standing,,,0,Price on request,Jura,6287.0,False,False,False,False,True,old,568359.6
"Rue des Primevères, 2854 Bassecourt",Appartement neuf de 1.5 pces,,1.5,0,Price on request,Jura,10207.0,False,False,False,False,False,new,664267.56
"Rue des Primevères, 2854 Bassecourt",SUPER PRIX DE VENTE - Magnifiques appartements neufs de haut standing et de diverses grandeurs,,2.5,0,Price on request,Jura,10207.0,False,False,False,False,False,old,638392.3
2900 Porrentruy,Objet d'exception! Habitat mixte !,,2.0,0,Price on request,Jura,1847.0,False,False,False,False,False,old,640222.9
2900 Porrentruy,Immeuble récent de deux appartements très bien situé!,,140.0,0,Price on request,Jura,1847.0,False,False,False,False,False,old,564868.9
2932 Coeuve,"typique du Jura grand terrain plat, grange, écuries",,2.5,160,Price on request,Jura,7443.0,False,False,False,False,False,old,808707.6
2800 Delémont,"Splendide attique avec vue, grandes terrasses Ouest et est, reprise des taux à 1.21 %",,2.5,150,Price on request,Jura,1858.0,False,False,True,True,True,old,797648.8
"Milieu du Village 2, 2923 Courtemaîche",Construction de 2 villas de haut standing,,2.5,150,Price on request,Jura,2824.0,False,False,False,False,False,old,817888.44
"Rue Dos-les-Fosses 3, 2823 Courcelon",Habitation avec rural bien située,,1.0,130,Price on request,Jura,3446.0,False,False,False,False,False,old,731018.0
2900 Porrentruy,Immeuble de rendement à Porrentruy,,,0,Price on request,Jura,1847.0,False,False,False,False,False,old,564868.9
"Promenade Iris de Roten 1, 2800 Delémont",Luxueux standing à Promenade Iris de Roten,,2.5,0,Price on request,Jura,711.0,False,False,False,False,True,old,650961.44
2852 Courtételle,Villa familiale de 4½ pièces,,2.5,0,Price on request,Jura,3637.0,False,False,False,False,True,old,648166.44
2800 Delémont,Villa familiale de 5½ pièces de haut-standing,,2.5,0,Price on request,Jura,1858.0,False,False,False,False,True,old,649749.75
2350 Saignelégier,OBJET RARE - Villa familiale de 2.5 pièces,,2.5,0,Price on request,Jura,7461.0,False,False,False,False,True,old,658332.4
2900 Porrentruy,Très belle propriété située à Porrentruy,,340.0,0,Price on request,Jura,1847.0,False,False,False,False,False,old,564868.9
2800 Delémont,"Appartement dans quartier calme, à 2 pas de la gare",,1.5,28,Price on request,Jura,1858.0,False,False,False,False,False,old,656349.06
"Milieu du Village 2, 2923 Courtemaîche",Construction de 2 villas de haut standing,,2.5,150,Price on request,Jura,2824.0,False,False,False,False,False,old,817888.44
2954 Asuel,Construction de 2 villas de haut standing,,200.0,0,Price on request,Jura,11932.0,False,False,False,False,False,old,566631.2
2829 Vermes,Bien-être et relaxation en campagne,,1.0,0,Price on request,Jura,13586.0,False,False,False,False,False,old,643069.75
"Rue Auguste Quiquerez, 2800 Delémont",Résidences du Parc de la Sorne - Delémont,,1.5,0,Price on request,Jura,1074.0,False,True,False,False,False,old,695049.75
"Rue Auguste Quiquerez, 2800 Delémont",Résidences du Parc de la Sorne - Delémont,,2.5,0,Price on request,Jura,1074.0,False,True,False,False,False,old,687428.56
2900 Porrentruy,Style canadien au calme assuré,,2.5,200,Price on request,Jura,1847.0,False,False,False,False,False,old,969718.2
2800 Delémont,En plein centre ville avec vue panoramique,,1.5,150,Price on request,Jura,1858.0,True,False,False,True,False,old,833890.94
2916 Fahy,Devenez propriétaire dès CHF  780.-- /mois*,,,0,Price on request,Jura,10165.0,False,False,False,False,False,old,533057.9
"Primevères, 2854 Bassecourt",2 Magnifiques appartements de 2.5 pces de haut standing (120 m²),,2.5,120,Price on request,Jura,10207.0,False,False,False,False,False,old,597836.2
2805 Soyhières,"Confort assuré d'une belle résidence plein ""sud""",,2.5,170,Price on request,Jura,4044.0,False,False,False,False,False,old,863858.25
2825 Courchapoix,Magnifique appartement de 2.5 pièces,,2.5,240,Price on request,Jura,8386.0,False,False,False,False,False,old,946227.94
2842 Rossemaison,Appartement neuf en PPE de 2.5 pièces situé à Rossemaison.,,2.5,29,Price on request,Jura,2915.0,False,False,False,False,False,new,685932.9
2842 Rossemaison,Appartement neufs en PPE de 1.5 pièces situé à Rossemaison.,,1.5,23,Price on request,Jura,2915.0,False,False,False,False,False,old,732340.6
2825 Courchapoix,Magnifique appartement de 2.5 pièces,,2.5,240,Price on request,Jura,8386.0,False,False,False,False,False,old,946227.94
2800 Delémont,Standing luxueux avec vue imprenable,,2.5,0,Price on request,Jura,1858.0,False,False,False,True,True,old,649749.75
"Route de Delémont, 2842 Rossemaison","Nouvelle construction - Appartement de 2.5 pièces ""Minergie P""",,2.5,120,Price on request,Jura,2965.0,False,False,False,False,False,new,689284.44
"Route de Delémont, 2842 Rossemaison","Nouvelle construction - Appartement de 2.5 pièces ""Minergie P""",,2.5,29,Price on request,Jura,2965.0,False,False,False,False,False,new,685896.56
"Route de Delémont, 2842 Rossemaison","Nouvelle construction - Appartement de 1.5 pièces ""Minergie P""",,1.5,23,Price on request,Jura,2965.0,False,False,False,False,False,new,750228.1
"Route de Delémont, 2842 Rossemaison","Nouvelle construction - Appartement de 2.5 pièces ""Minergie P""",,2.5,120,Price on request,Jura,2965.0,False,False,False,False,False,new,689284.44
"Route de Delémont, 2842 Rossemaison","Nouvelle construction - Appartement de 2.5 pièces ""Minergie P""",,2.5,30,Price on request,Jura,2965.0,False,False,False,False,False,new,734520.25
"Route de Delémont, 2842 Rossemaison","Nouvelle construction - Appartement de 1.5 pièces ""Minergie P""",,1.5,23,Price on request,Jura,2965.0,False,False,False,False,False,new,750228.1
"Route de Delémont, 2842 Rossemaison","Appartement de 1.5 pièces ""Minergie P""",,1.5,23,Price on request,Jura,2965.0,False,False,False,False,False,old,732304.3
"Route de Delémont, 2842 Rossemaison","Nouvelle construction - Appartement de 1.5 pièces ""Minergie P""",,1.5,23,Price on request,Jura,2965.0,False,False,False,False,False,new,750228.1
"Route de Delémont, 2842 Rossemaison","Nouvelle construction - Appartement de 1.5 pièces ""Minergie P""",,1.5,23,Price on request,Jura,2965.0,False,False,False,False,False,new,750228.1
"Route de Delémont, 2842 Rossemaison","Nouvelle constructions - Appartement de 2.5 pièces ""Minergie P""",,2.5,120,Price on request,Jura,2965.0,False,False,False,False,False,new,689284.44
"Route de Delémont, 2842 Rossemaison","Nouvelle construction - Appartement de 1.5 pièces ""Minergie P""",,1.5,23,Price on request,Jura,2965.0,False,False,False,False,False,new,750228.1
2825 Courchapoix,Exceptionnel !! attique de 2.5 pièces,,2.5,190,Price on request,Jura,8386.0,False,False,True,False,True,old,850839.5
2825 Courchapoix,Magnifique appartement de 1.5 pièces,,1.5,29,Price on request,Jura,8386.0,False,False,False,False,False,old,634587.0
2825 Courchapoix,Magnifique appartement de 1.5 pièces,,1.5,29,Price on request,Jura,8386.0,False,False,False,False,False,old,634587.0
2800 Delémont,Au plein coeur de la ville avec un joli espace extérieur,,2.5,0,Price on request,Jura,1858.0,False,False,False,False,False,old,649749.75
2800 Delémont,sublime attique dans une résidence de prestige,,1.5,19,Price on request,Jura,1858.0,False,False,True,False,True,old,651272.6
2800 Delémont,Majestueux et proche des commodités,,1.5,28,Price on request,Jura,1858.0,False,False,False,False,False,old,656349.06
2800 Delémont,Résidence de prestige en plein centre ville,,1.5,28,Price on request,Jura,1858.0,True,False,False,False,False,old,656349.06
2800 Delémont,Résidence de haut standing proche des écoles,,1.5,19,Price on request,Jura,1858.0,False,False,False,False,False,old,651272.6
2916 Fahy,Devenez propriétaire dès CHF 780.-- /mois*,,,0,Price on request,Jura,10165.0,False,False,False,False,False,old,533057.9
2800 Delémont,Grand duplex au calme avec vue imprenable,,2.5,240,Price on request,Jura,1858.0,False,False,False,True,False,old,1113281.4
2800 Delémont,EXCEPTIONNEL !! Attique en duplex de très haut standing.,,2.5,240,Price on request,Jura,1858.0,False,False,True,False,True,old,1113281.4
2906 Chevenez,Profitez du calme et de grands volumes,,2.5,0,Price on request,Jura,9189.0,False,False,False,False,False,old,643876.8
"Rue de Chêtre 13, 2800 Delémont",Immeuble composé de 4 appartements et de 2 surfaces commerciales à Delémont,,,0,Price on request,Jura,1051.0,False,False,False,False,False,old,562511.2
6006 Luzern,Topmoderne Gartenwohnung an begehrter Lage,,1.5,17,Price on request,Lucerne,1169.0,False,False,False,False,False,old,699809.44
6005 Luzern,Moderne und ästhetische 1.5 Zimmerwohnung mit See- und Bergsicht,,1.5,30,Price on request,Lucerne,1270.0,False,False,False,False,False,old,1073707.5
"Wilhelmshöchi 25, 6215 Beromünster",Attikawohnung in Beromünster,,2.5,130,Price on request,Lucerne,6466.0,False,False,True,False,False,old,1084164.8
6005 Luzern,Moderne und ästhetische 2.5Zimmer-Gartenwohnung mit See- und Bergsicht,,2.5,160,Price on request,Lucerne,1270.0,False,False,False,False,False,old,1529196.1
6247 Schötz,Doppeleinfamilienhaus in Schötz,,3.5,430,Price on request,Lucerne,7089.0,False,False,False,False,False,old,1982787.4
6354 Vitznau,Moderne und zentral gelegene 2.5-Zimmer-Wohnung mit Sicht auf See und Berge in Vitznau,,2.5,140,Price on request,Lucerne,22518.0,True,False,False,True,False,old,1407296.1
6006 Luzern,Sehr ruhige 1.5-Zimmer-Wohnung an Toplage in der Stadt Luzern,,1.5,28,Price on request,Lucerne,1169.0,False,False,False,False,False,old,975177.06
6003 Luzern,Die spezielle Immobilie für Individualisten - Wunderschöne Attika-Maisonette mit viel Potential -,"Die perfekte Aussichtslage auf Luzern erwartet Sie mit dieser wunderschön komplett renovierten Attika-Maisonette mit grossem Potential.Sie werden in einer wunderschönen Attika-Maisonette wohnen und haben Luzern direkt von Ihrer gesamten Wohnung im Blick. Alles wurde sorgfältig und hochwertig 2020/2021 renoviert. Sie haben mehrere Ebenen zur Verfügung. Die Top-Wohnetage hat 2.5 Zimmer und eine grosse Rund-um-Aussenterrasse. Von dort gehen Sie direkt in die nächste Etage, die Sie definitiv begeistern wird. Sie haben hier alle Nutzungsmöglichkeiten und einen weiteren Ausgang zur nächsten Aussen-Terrasse, eine weitere Etage führt Sie dann nochmals in einen Naturstein-Raum, als Party- oder Weinstudio zu nutzen und Sie haben dort ebenfalls einen Ausgang auf eine zusätzliche Terrasse. Die gesamte Gartenfläche zur Wohnung hat 293m2 und ist vielseitig zu nutzen.Sie haben einen Garagen-Parkplatz sowie 3 weitere Aussen-Stellplätze zur Verfügung - keine Durchgangsstrasse - nur privater Anwohner-Verkehr.Begeistern wird Sie ein Ausbau-Potential für diese Attika-Wohnung mit der Errichtung einer weiteren Etage auf der Immobilie.Die Highlights auf einen Blick: • Attika-Maisonette als unabhängiges Terrassenhaus • Unverbaubare Weitsicht auf ganz Luzern • Aussen-Terrasse in Südwestlage von fast 80 m2 • Möglichkeit einer Erweiterung mit einer zusätzlichen Etage • Alles hochwertig und liebevoll renoviert • Garten-Anlage über mehrere Ebenen mit Zugang zur Wohnung • Nebenräume und interessante Keller-Etage jeweils mit Ausgang zu den Gartenbereichen • Garage und 3 Aussen-Stellplätze - werden mit CHF 80'000.00 hinzugerechnet • Nur Anliegerstrasse - absolute Privatsphäre • Infrastruktur und bester Anschluss zur Stadt • u.v.m. • Freistellung nach VereinbarungEinige Details in dieser Immobilie können noch auf Ihre persönlichen Bedürfnisse angepasst und ausgebaut werden. Der Eigentümer bietet hier seine weitere Unterstützung an. Die gesamte Wohnanlage ist für Liebhaber von individuellem Wohnen bestens geeignet. Weinliebhaber - wegen der diversen Lagerungsmöglichkeiten im unteren Bereich - werden hier grosse Freude haben. Aufgrund der Anordnung durch verschiedene Wohn- und Nutzungsebenen ist die Immobilie besonders für jüngere Interessenten geeignet. Die Liegenschaft ist nicht barrierefrei.Ich freue mich auf Ihre Anfrage und für eine Besichtigung können Sie mich gerne per Mail oder direkt unter 079 873 19 33 erreichen.",2.5,170,Price on request,Lucerne,1630.0,False,False,True,True,False,renovated,1718820.6
"Keglisberg 2, 6166 Hasle LU",Ihr Landhausglück!,"Freuen Sie sich auf Ihre NachbarschaftTräumen Sie von einem malerischen Zuhause inmitten der grünen Natur? Dann sind Sie hier goldrichtig. Das Sprichwort ""wo sich Hase und Fuchs gute Nacht sagen"" beschreibt die Wohnlage nahezu perfekt.Trotz der ruhigen Lage gelangen Sie in rund 3 Fahrminuten bequem ins Dorfzentrum von Hasle. Hier finden Sie alles für den täglichen Bedarf. Einkaufen lässt es sich bequem im Dorfladen mit integrierter Bäckerei. Weitere Kleindetaillisten und Gewerbe bereichern das Dorfzentrum. In den beliebten Gaststätten können Sie sich kulinarisch verwöhnen lassen.Die Gemeinde ist mittels S-Bahn-Haltestelle gut an den öffentlichen Verkehr angeschlossen. Im Stundentakt erreichen Sie die nächst grösseren Gemeinden in unter 5 Minuten.Ihre Kinder profitieren von einem optimalen Schulangebot. Denn in Hasle können alle neun obligatorischen Schulstufen besucht werden. Die Kantonsschule befindet sich zudem im Nachbardorf Schüpfheim.Die Umgebung überzeugt zweifellos mit ihrer vielfältigen Natur und zahlreichen Erholungsgebieten. Unzählige Wander- und Spazierwege, diverse Biketrails oder der Spielplatz ""Feldgüetli"" sind bei den Einwohnern äusserst beliebt. Im Sommer können Sie sich in der kleinen Emme eine Erfrischung gönnen.Ihr neues ZuhauseDie Liegenschaft war ursprünglich Bestandteil des nahen Landwirtschaftsbetriebs. Im Jahr 1995 erfolgte eine Totalerneuerung bis auf die Grundmauern. Seither wird die Liegenschaft mit viel Hingabe und Liebe erhalten und gepflegt.Auf einem Grundstück von 1'549 m² haben Sie äusserst viel Platz, um Ihre Hobbys auszuleben und Ihre Freizeit zu gestalten. Ihre Kinder werden den grosszügigen Grünbereich lieben. Inmitten der Landwirtschaftszone geniessen Sie hier ganztägige Besonnung sowie absolute Ruhe und Privatsphäre ? Um es kurzzufassen, ein Traum jeder Familie!Das Wohnhaus ist in zwei Einheiten unterteilt. Im Erdgeschoss befindet sich eine heimelige 3-Zimmer-Wohnung. Haben Sie erwachsene Kinder, welche sich eine eigene Wohnung wünschen? Möchten einen Mehrgenerationenhaushalt bilden oder ein regelmässiges Zusatzeinkommen durch Mieteinnahmen generieren? Diese Liegenschaft bietet Ihnen vielseitige Möglichkeiten an.Über die Treppe gelangen Sie ins Obergeschoss. Hier befindet sich Ihr neues Familien-Zuhause. Die 5½-Zimmer-Maisonettewohnung bietet der ganzen Familie einen grosszügigen Wohnraum. Lassen Sie sich von den hellen Räumen, der modernen Küche und dem fantastischen Wintergarten bezaubern.Den Traum aller Heimwerker finden Sie im separaten Garagengebäude. Das Gebäude bietet Platz für zwei Fahrzeuge und wurde mittels Autolift um einen dritten erweitert. Dahinter befindet sich ein grosszügiger Hobby- und Werkraum. Von hier aus können Sie Ihre kreativen Ideen bestens umsetzen.Lassen Sie sich begeistern......von einem grosszügigen Familienparadies mit absoluter Privatsphäre.Überzeugt?Sie sind am Ende des Inserates angelangt. • Alles stimmt, aber Sie möchten zuerst Ihre Immobilie verkaufen? Gerne unterstützen wir Sie. • Das Objekt passt zu guten Freunden oder Bekannten? Weitersagen erlaubt! • Nicht Ihr Wunsch-Ergebnis? Auf arlewo.ch profitieren Sie von einem kostenlosen Suchabo.",2.5,230,Price on request,Lucerne,2051.0,False,False,False,False,False,old,1928847.0
